c,theta,network,optimal_tau
1.76,2.0,G2,0.7475003679010056
1.76,2.0,G3,0.406849213314802
1.78,0.0,G1,0.10604005849106586
1.78,0.0,G2,1.1216985048974617
1.78,0.0,G3,0.5881464942448387
1.78,0.1,G1,0.10037722374611324
1.78,0.1,G2,1.0358408440570466
1.78,0.1,G3,0.5557864053399272
1.78,0.2,G1,0.09585129666260556
1.78,0.2,G2,0.9731656821418632
1.78,0.2,G3,0.529951393711006
1.78,0.30000000000000004,G1,0.0922220652195345
1.78,0.30000000000000004,G2,0.92700727863817
1.78,0.30000000000000004,G3,0.5092695289608329
1.78,0.4,G1,0.0892903988698752
1.78,0.4,G2,0.892485351674703
1.78,0.4,G3,0.4926155208455558
1.78,0.5,G1,0.08689869841857949
1.78,0.5,G2,0.8661844663851678
1.78,0.5,G3,0.4790894214886441
1.78,0.6000000000000001,G1,0.08492586218292543
1.78,0.6000000000000001,G2,0.8457658818303512
1.78,0.6000000000000001,G3,0.4679953823082708
1.78,0.7000000000000001,G1,0.08328155025908017
1.78,0.7000000000000001,G2,0.8296177632020733
1.78,0.7000000000000001,G3,0.45881042554578383
1.78,0.8,G1,0.08189570050850782
1.78,0.8,G2,0.816629136043641
1.78,0.8,G3,0.4511301440317803
1.78,0.9,G1,0.08071693981686577
1.78,0.9,G2,0.8060221380606707
1.78,0.9,G3,0.44464962755521137
1.78,1.0,G1,0.07970871585063205
1.78,1.0,G2,0.7972382007908176
1.78,1.0,G3,0.43913485569285815
1.78,1.1,G1,0.07883518025230773
1.78,1.1,G2,0.7898732054136762
1.78,1.1,G3,0.43440329743774664
1.78,1.2000000000000002,G1,0.07807430364391635
1.78,1.2000000000000002,G2,0.7836291771948098
1.78,1.2000000000000002,G3,0.43031422417575266
1.78,1.3,G1,0.07740704094786746
1.78,1.3,G2,0.7782829779376359
1.78,1.3,G3,0.42675670163509366
1.78,1.4000000000000001,G1,0.07681703854863588
1.78,1.4000000000000001,G2,0.7736650174712228
1.78,1.4000000000000001,G3,0.4236426765460693
1.78,1.5,G1,0.07629412994703558
1.78,1.5,G2,0.7696446168887014
1.78,1.5,G3,0.42090107930734416
1.78,1.6,G1,0.0758266502573074
1.78,1.6,G2,0.7661186592669824
1.78,1.6,G3,0.4184749025325925
1.78,1.7000000000000002,G1,0.07540978273971163
1.78,1.7000000000000002,G2,0.7630083150138869
1.78,1.7000000000000002,G3,0.41631754306244867
1.78,1.8,G1,0.0750345578918501
1.78,1.8,G2,0.7602501093866948
1.78,1.8,G3,0.41439077804736857
1.78,1.9000000000000001,G1,0.07469623504469702
1.78,1.9000000000000001,G2,0.7577894500316551
1.78,1.9000000000000001,G3,0.4126627054476522
1.78,2.0,G1,0.0743896296004644
1.78,2.0,G2,0.7555844110830131
1.78,2.0,G3,0.41110685280207826
1.8,0.0,G1,0.10680299445426626
1.8,0.0,G2,1.1297682993783495
1.8,0.0,G3,0.5923785066670685
1.8,0.1,G1,0.101142527202662
1.8,0.1,G2,1.0439174265613331
1.8,0.1,G3,0.5600205414508281
1.8,0.2,G1,0.09661565687098472
1.8,0.2,G2,0.9812528757805625
1.8,0.2,G3,0.5341907066774818
1.8,0.30000000000000004,G1,0.09298743658940538
1.8,0.30000000000000004,G2,0.9351020117467665
1.8,0.30000000000000004,G3,0.5135149758768095
1.8,0.4,G1,0.09005660637135435
1.8,0.4,G2,0.9005839653921573
1.8,0.4,G3,0.49686480372181924
1.8,0.5,G1,0.08766509846778833
1.8,0.5,G2,0.8742841582240565
1.8,0.5,G3,0.48334057539129544
1.8,0.6000000000000001,G1,0.08569322829523636
1.8,0.6000000000000001,G2,0.8538650205521534
1.8,0.6000000000000001,G3,0.472250670352631
1.8,0.7000000000000001,G1,0.08404801894872033
1.8,0.7000000000000001,G2,0.8377146578159744
1.8,0.7000000000000001,G3,0.4630659335191028
1.8,0.8,G1,0.08266216235170544
1.8,0.8,G2,0.8247264347586004
1.8,0.8,G3,0.45538783368322294
1.8,0.9,G1,0.08148536715441163
1.8,0.9,G2,0.814116213983442
1.8,0.9,G3,0.4489075392115197
1.8,1.0,G1,0.08047678994929484
1.8,1.0,G2,0.8053307702565202
1.8,1.0,G3,0.44339263446266525
1.8,1.1,G1,0.07960268917003314
1.8,1.1,G2,0.7979643865929197
1.8,1.1,G3,0.43866173930314895
1.8,1.2000000000000002,G1,0.07884163523552698
1.8,1.2000000000000002,G2,0.7917191059394763
1.8,1.2000000000000002,G3,0.43457279444671804
1.8,1.3,G1,0.07817430558334011
1.8,1.3,G2,0.7863717826218222
1.8,1.3,G3,0.4310152374421374
1.8,1.4000000000000001,G1,0.0775855057699408
1.8,1.4000000000000001,G2,0.7817528250272301
1.8,1.4000000000000001,G3,0.42790095048839333
1.8,1.5,G1,0.07706312354283892
1.8,1.5,G2,0.7777315457839422
1.8,1.5,G3,0.42515940831309806
1.8,1.6,G1,0.07659580133043196
1.8,1.6,G2,0.7742059081084337
1.8,1.6,G3,0.42273308352203637
1.8,1.7000000000000002,G1,0.07617804402591538
1.8,1.7000000000000002,G2,0.7710952800286133
1.8,1.7000000000000002,G3,0.4205755293399652
1.8,1.8,G1,0.07580109454207891
1.8,1.8,G2,0.7683352113133839
1.8,1.8,G3,0.4186484198244867
1.8,1.9000000000000001,G1,0.07546238158375598
1.8,1.9000000000000001,G2,0.7658755967602306
1.8,1.9000000000000001,G3,0.4169200137634514
1.8,2.0,G1,0.07515507114153835
1.8,2.0,G2,0.7636682801850594
1.8,2.0,G3,0.4153639750004341
1.82,0.0,G1,0.1075659250524123
1.82,0.0,G2,1.137837975275579
1.82,0.0,G3,0.5966074427570398
1.82,0.1,G1,0.10190581488119681
1.82,0.1,G2,1.05199391234284
1.82,0.1,G3,0.5642545095388625
1.82,0.2,G1,0.09737998946480698
1.82,0.2,G2,0.9893397683163916
1.82,0.2,G3,0.5384298817030958
1.82,0.30000000000000004,G1,0.09375276170542618
1.82,0.30000000000000004,G2,0.9431962513910288
1.82,0.30000000000000004,G3,0.5177611175670173
1.82,0.4,G1,0.09082274375555338
1.82,0.4,G2,0.9086819963977656
1.82,0.4,G3,0.5011137326013734
1.82,0.5,G1,0.08843181581259671
1.82,0.5,G2,0.8823832541253535
1.82,0.5,G3,0.4875927961153593
1.82,0.6000000000000001,G1,0.08646014698566126
1.82,0.6000000000000001,G2,0.8619635887417616
1.82,0.6000000000000001,G3,0.4765057023946062
1.82,0.7000000000000001,G1,0.08481695094248579
1.82,0.7000000000000001,G2,0.845811915801765
1.82,0.7000000000000001,G3,0.4673225046714699
1.82,0.8,G1,0.08343119933819114
1.82,0.8,G2,0.832819999628602
1.82,0.8,G3,0.45964495302395636
1.82,0.9,G1,0.0822528934782093
1.82,0.9,G2,0.822209702120938
1.82,0.9,G3,0.45316536714794114
1.82,1.0,G1,0.08124244537209241
1.82,1.0,G2,0.8134228312382507
1.82,1.0,G3,0.4476499473813509
1.82,1.1,G1,0.08037057089328463
1.82,1.1,G2,0.8060550934197303
1.82,1.1,G3,0.4429191784275322
1.82,1.2000000000000002,G1,0.07960903240341217
1.82,1.2000000000000002,G2,0.7998085904327084
1.82,1.2000000000000002,G3,0.43883075208608974
1.82,1.3,G1,0.07894151958306857
1.82,1.3,G2,0.7944601755472128
1.82,1.3,G3,0.4352732692459023
1.82,1.4000000000000001,G1,0.07835265197777011
1.82,1.4000000000000001,G2,0.7898402467384058
1.82,1.4000000000000001,G3,0.4321588948983188
1.82,1.5,G1,0.07783019487393313
1.82,1.5,G2,0.7858181010285066
1.82,1.5,G3,0.42941705478474446
1.82,1.6,G1,0.07736432406530072
1.82,1.6,G2,0.7822916948976899
1.82,1.6,G3,0.42699058671145523
1.82,1.7000000000000002,G1,0.07694583466466338
1.82,1.7000000000000002,G2,0.7791803877822457
1.82,1.7000000000000002,G3,0.42483304629063484
1.82,1.8,G1,0.07657002051978926
1.82,1.8,G2,0.7764197131907883
1.82,1.8,G3,0.42290576300835475
1.82,1.9000000000000001,G1,0.07623059176682422
1.82,1.9000000000000001,G2,0.7739575968245201
1.82,1.9000000000000001,G3,0.4211771754985968
1.82,2.0,G1,0.07592491418098864
1.82,2.0,G2,0.771751554429443
1.82,2.0,G3,0.4196208135777793
1.84,0.0,G1,0.108328839529923
1.84,0.0,G2,1.1459062352621097
1.84,0.0,G3,0.600839873309529
1.84,0.1,G1,0.10266909496244236
1.84,0.1,G2,1.0600703050843419
1.84,0.1,G3,0.5684879876220181
1.84,0.2,G1,0.0981442952097531
1.84,0.2,G2,0.9974263691194709
1.84,0.2,G3,0.5426680838739303
1.84,0.30000000000000004,G1,0.09451804175189497
1.84,0.30000000000000004,G2,0.9512900151347435
1.84,0.30000000000000004,G3,0.5220044463169111
1.84,0.4,G1,0.09158880881802803
1.84,0.4,G2,0.916779457831047
1.84,0.4,G3,0.5053620966269383
1.84,0.5,G1,0.08919846463224966
1.84,0.5,G2,0.890481762813737
1.84,0.5,G3,0.49184466613528355
1.84,0.6000000000000001,G1,0.0872269278299441
1.84,0.6000000000000001,G2,0.8700582464510352
1.84,0.6000000000000001,G3,0.48075799189641516
1.84,0.7000000000000001,G1,0.08558420367015818
1.84,0.7000000000000001,G2,0.8539086484093296
1.84,0.7000000000000001,G3,0.4715789505164433
1.84,0.8,G1,0.08419785421785479
1.84,0.8,G2,0.8409159166811427
1.84,0.8,G3,0.4639006031754942
1.84,0.9,G1,0.08302209511603044
1.84,0.9,G2,0.8303038334876318
1.84,0.9,G3,0.4574226537966934
1.84,1.0,G1,0.08201054906484731
1.84,1.0,G2,0.8215144912627168
1.84,1.0,G3,0.45190781431514987
1.84,1.1,G1,0.0811360856779674
1.84,1.1,G2,0.8141453301595305
1.84,1.1,G3,0.44717616014946004
1.84,1.2000000000000002,G1,0.08037681363015839
1.84,1.2000000000000002,G2,0.8078976348838669
1.84,1.2000000000000002,G3,0.44308774699205333
1.84,1.3,G1,0.0797087834678973
1.84,1.3,G2,0.8025481549870961
1.84,1.3,G3,0.4395306002132586
1.84,1.4000000000000001,G1,0.07911974754170348
1.84,1.4000000000000001,G2,0.7979272793222465
1.84,1.4000000000000001,G3,0.4364163503792678
1.84,1.5,G1,0.07859722483551021
1.84,1.5,G2,0.79390429296344
1.84,1.5,G3,0.43367438904078964
1.84,1.6,G1,0.078131284461799
1.84,1.6,G2,0.7903771396602216
1.84,1.6,G3,0.4312477759773107
1.84,1.7000000000000002,G1,0.07771388794853228
1.84,1.7000000000000002,G2,0.7872651631656651
1.84,1.7000000000000002,G3,0.42908990135096176
1.84,1.8,G1,0.07733840207215222
1.84,1.8,G2,0.7845038914470572
1.84,1.8,G3,0.42716244927883823
1.84,1.9000000000000001,G1,0.07699931101511347
1.84,1.9000000000000001,G2,0.7820412411424895
1.84,1.9000000000000001,G3,0.42543385804896333
1.84,2.0,G1,0.07669055624429238
1.84,2.0,G2,0.7798347218086135
1.84,2.0,G3,0.42387731230811776
1.86,0.0,G1,0.10909147319027486
1.86,0.0,G2,1.1539783281392932
1.86,0.0,G3,0.6050710537209353
1.86,0.1,G1,0.10343236867457666
1.86,0.1,G2,1.0681466080290094
1.86,0.1,G3,0.5727215745609793
1.86,0.2,G1,0.09890861171254842
1.86,0.2,G2,1.0055126873981137
1.86,0.2,G3,0.5469068841242408
1.86,0.30000000000000004,G1,0.09528327788286706
1.86,0.30000000000000004,G2,0.9593833214000667
1.86,0.30000000000000004,G3,0.5262490105083645
1.86,0.4,G1,0.09235447343008113
1.86,0.4,G2,0.9248763641258342
1.86,0.4,G3,0.5096088821139704
1.86,0.5,G1,0.08996504106000207
1.86,0.5,G2,0.8985796939350178
1.86,0.5,G3,0.4960961724714252
1.86,0.6000000000000001,G1,0.08799386937808014
1.86,0.6000000000000001,G2,0.8781556923817887
1.86,0.6000000000000001,G3,0.48501294685258217
1.86,0.7000000000000001,G1,0.0863506078431454
1.86,0.7000000000000001,G2,0.8620015145182233
1.86,0.7000000000000001,G3,0.47583404213305613
1.86,0.8,G1,0.08496740284394513
1.86,0.8,G2,0.8490106025177618
1.86,0.8,G3,0.4681571974830566
1.86,0.9,G1,0.08378822413520128
1.86,0.9,G2,0.8383965670629792
1.86,0.9,G3,0.461679410031261
1.86,1.0,G1,0.08277979468586613
1.86,1.0,G2,0.8296070743558845
1.86,1.0,G3,0.4561649916180432
1.86,1.1,G1,0.08190406991766395
1.86,1.1,G2,0.8222350602017906
1.86,1.1,G3,0.45143361617196237
1.86,1.2000000000000002,G1,0.08114222434413844
1.86,1.2000000000000002,G2,0.8159862424150706
1.86,1.2000000000000002,G3,0.4473442966918889
1.86,1.3,G1,0.0804765449640707
1.86,1.3,G2,0.8106357236969599
1.86,1.3,G3,0.44378708948491125
1.86,1.4000000000000001,G1,0.07988681419683469
1.86,1.4000000000000001,G2,0.8060139244678084
1.86,1.4000000000000001,G3,0.440672956068837
1.86,1.5,G1,0.07936420328330042
1.86,1.5,G2,0.8019901179449193
1.86,1.5,G3,0.43793124606082046
1.86,1.6,G1,0.07889820109049711
1.86,1.6,G2,0.798462235704721
1.86,1.6,G3,0.435504493965907
1.86,1.7000000000000002,G1,0.07848074074826174
1.86,1.7000000000000002,G2,0.7953496100479372
1.86,1.7000000000000002,G3,0.4333464609043864
1.86,1.8,G1,0.07810519041283463
1.86,1.8,G2,0.7925877586278889
1.86,1.8,G3,0.4314188395524299
1.86,1.9000000000000001,G1,0.07776603514800727
1.86,1.9000000000000001,G2,0.7901245884730431
1.86,1.9000000000000001,G3,0.4296898992192745
1.86,2.0,G1,0.0774586556315355
1.86,2.0,G2,0.7879175991789115
1.86,2.0,G3,0.4281331743150393
1.8800000000000001,0.0,G1,0.10985447564540779
1.8800000000000001,0.0,G2,1.1620474524980966
1.8800000000000001,0.0,G3,0.6093022332545435
1.8800000000000001,0.1,G1,0.10419563727916323
1.8800000000000001,0.1,G2,1.0762228239531575
1.8800000000000001,0.1,G3,0.5769553187511339
1.8800000000000001,0.2,G1,0.09967291900638328
1.8800000000000001,0.2,G2,1.0135987322279034
1.8800000000000001,0.2,G3,0.5511452711094341
1.8800000000000001,0.30000000000000004,G1,0.09604847122752777
1.8800000000000001,0.30000000000000004,G2,0.9674795369409289
1.8800000000000001,0.30000000000000004,G3,0.5304928818143
1.8800000000000001,0.4,G1,0.09312041453158879
1.8800000000000001,0.4,G2,0.9329727310043229
1.8800000000000001,0.4,G3,0.5138578656667159
1.8800000000000001,0.5,G1,0.09073154157620696
1.8800000000000001,0.5,G2,0.9066770582836002
1.8800000000000001,0.5,G3,0.5003472952849388
1.8800000000000001,0.6000000000000001,G1,0.08876074187326237
1.8800000000000001,0.6000000000000001,G2,0.8862525872611123
1.8800000000000001,0.6000000000000001,G3,0.48926624135277363
1.8800000000000001,0.7000000000000001,G1,0.08711749834610533
1.8800000000000001,0.7000000000000001,G2,0.8700972108369083
1.8800000000000001,0.7000000000000001,G3,0.480090067023136
1.8800000000000001,0.8,G1,0.08573332555208012
1.8800000000000001,0.8,G2,0.8571048135185356
1.8800000000000001,0.8,G3,0.47241298433550916
1.8800000000000001,0.9,G1,0.08455429167938985
1.8800000000000001,0.9,G2,0.8464892448493088
1.8800000000000001,0.9,G3,0.46593494109930816
1.8800000000000001,1.0,G1,0.08354541744429297
1.8800000000000001,1.0,G2,0.8376973304712482
1.8800000000000001,1.0,G3,0.4604216126376477
1.8800000000000001,1.1,G1,0.08267025754264117
1.8800000000000001,1.1,G2,0.8303255020867605
1.8800000000000001,1.1,G3,0.45569049152463365
1.8800000000000001,1.2000000000000002,G1,0.08191010134180993
1.8800000000000001,1.2000000000000002,G2,0.8240731894393943
1.8800000000000001,1.2000000000000002,G3,0.45160136482757035
1.8800000000000001,1.3,G1,0.08124188898074555
1.8800000000000001,1.3,G2,0.8187228839236353
1.8800000000000001,1.3,G3,0.44804314826319114
1.8800000000000001,1.4000000000000001,G1,0.08065533786116817
1.8800000000000001,1.4000000000000001,G2,0.8141001837843957
1.8800000000000001,1.4000000000000001,G3,0.4449289067124161
1.8800000000000001,1.5,G1,0.08013154469417402
1.8800000000000001,1.5,G2,0.8100755773942502
1.8800000000000001,1.5,G3,0.44218706307733774
1.8800000000000001,1.6,G1,0.07966518161093337
1.8800000000000001,1.6,G2,0.806546984272178
1.8800000000000001,1.6,G3,0.43976048800716483
1.8800000000000001,1.7000000000000002,G1,0.0792475470705052
1.8800000000000001,1.7000000000000002,G2,0.8034337254551177
1.8800000000000001,1.7000000000000002,G3,0.4376025645758441
1.8800000000000001,1.8,G1,0.07887193860093987
1.8800000000000001,1.8,G2,0.8006713084965249
1.8800000000000001,1.8,G3,0.4356747768486727
1.8800000000000001,1.9000000000000001,G1,0.07853272533759895
1.8800000000000001,1.9000000000000001,G2,0.7982076315679464
1.8800000000000001,1.9000000000000001,G3,0.43394566284636804
1.8800000000000001,2.0,G1,0.07822528857868495
1.8800000000000001,2.0,G2,0.7960001865930874
1.8800000000000001,2.0,G3,0.43238875929044696
1.9000000000000001,0.0,G1,0.11061819223030331
1.9000000000000001,0.0,G2,1.1701168700500089
1.9000000000000001,0.0,G3,0.6135334022702347
1.9000000000000001,0.1,G1,0.1049589020559052
1.9000000000000001,0.1,G2,1.0842997521388564
1.9000000000000001,0.1,G3,0.5811892262525127
1.9000000000000001,0.2,G1,0.10043720698352683
1.9000000000000001,0.2,G2,1.0216845125175686
1.9000000000000001,0.2,G3,0.55538473705754
1.9000000000000001,0.30000000000000004,G1,0.09681362289627402
1.9000000000000001,0.30000000000000004,G2,0.9755703513490912
1.9000000000000001,0.30000000000000004,G3,0.5347365346406665
1.9000000000000001,0.4,G1,0.09388630001548792
1.9000000000000001,0.4,G2,0.9410685754112443
1.9000000000000001,0.4,G3,0.5181073323896823
1.9000000000000001,0.5,G1,0.09149796379353604
1.9000000000000001,0.5,G2,0.9147738679512636
1.9000000000000001,0.5,G3,0.5045978801306332
1.9000000000000001,0.6000000000000001,G1,0.08952754166457345
1.9000000000000001,0.6000000000000001,G2,0.8943489387929188
1.9000000000000001,0.6000000000000001,G3,0.49351916454179845
1.9000000000000001,0.7000000000000001,G1,0.08788451594453221
1.9000000000000001,0.7000000000000001,G2,0.8781923960872298
1.9000000000000001,0.7000000000000001,G3,0.4843426980259775
1.9000000000000001,0.8,G1,0.08650062511688396
1.9000000000000001,0.8,G2,0.8651952067145537
1.9000000000000001,0.8,G3,0.47666894100977963
1.9000000000000001,0.9,G1,0.08532202035516319
1.9000000000000001,0.9,G2,0.8545814903518614
1.9000000000000001,0.9,G3,0.47019040967395503
1.9000000000000001,1.0,G1,0.08431190955685022
1.9000000000000001,1.0,G2,0.8457881486330503
1.9000000000000001,1.0,G3,0.46467687530490254
1.9000000000000001,1.1,G1,0.08343884761985462
1.9000000000000001,1.1,G2,0.8384146371380766
1.9000000000000001,1.1,G3,0.4599468198415462
1.9000000000000001,1.2000000000000002,G1,0.08267617584877733
1.9000000000000001,1.2000000000000002,G2,0.8321623338340655
1.9000000000000001,1.2000000000000002,G3,0.4558578266846651
1.9000000000000001,1.3,G1,0.08200969412279535
1.9000000000000001,1.3,G2,0.826809902428417
1.9000000000000001,1.3,G3,0.45229986975863623
1.9000000000000001,1.4000000000000001,G1,0.0814199707978364
1.9000000000000001,1.4000000000000001,G2,0.8221859844723672
1.9000000000000001,1.4000000000000001,G3,0.4491849345385462
1.9000000000000001,1.5,G1,0.08089661203448761
1.9000000000000001,1.5,G2,0.818160672203838
1.9000000000000001,1.5,G3,0.44644246076558836
1.9000000000000001,1.6,G1,0.08043262051685175
1.9000000000000001,1.6,G2,0.8146313857599508
1.9000000000000001,1.6,G3,0.4440157312713838
1.9000000000000001,1.7000000000000002,G1,0.08001454356936633
1.9000000000000001,1.7000000000000002,G2,0.8115175095585474
1.9000000000000001,1.7000000000000002,G3,0.441857666592287
1.9000000000000001,1.8,G1,0.07963875840355986
1.9000000000000001,1.8,G2,0.8087545412029915
1.9000000000000001,1.8,G3,0.4399299667565956
1.9000000000000001,1.9000000000000001,G1,0.07929937144702626
1.9000000000000001,1.9000000000000001,G2,0.8062903701704096
1.9000000000000001,1.9000000000000001,G3,0.43820090952254415
1.9000000000000001,2.0,G1,0.07899188250441934
1.9000000000000001,2.0,G2,0.8040824808729561
1.9000000000000001,2.0,G3,0.4366439094501584
1.9200000000000002,0.0,G1,0.11137950946488406
1.9200000000000002,0.0,G2,1.1781862571235957
1.9200000000000002,0.0,G3,0.6177645504055473
1.9200000000000002,0.1,G1,0.1057221642841853
1.9200000000000002,0.1,G2,1.0923759427852597
1.9200000000000002,0.1,G3,0.585423310006267
1.9200000000000002,0.2,G1,0.10120340854447453
1.9200000000000002,0.2,G2,1.0297700369401195
1.9200000000000002,0.2,G3,0.5596231900477724
1.9200000000000002,0.30000000000000004,G1,0.09757873398645822
1.9200000000000002,0.30000000000000004,G2,0.9836625435738283
1.9200000000000002,0.30000000000000004,G3,0.5389799793138184
1.9200000000000002,0.4,G1,0.09465213129611319
1.9200000000000002,0.4,G2,0.9491639153940127
1.9200000000000002,0.4,G3,0.5223538590700367
1.9200000000000002,0.5,G1,0.09226396050642807
1.9200000000000002,0.5,G2,0.9228701364018126
1.9200000000000002,0.5,G3,0.5088481894959687
1.9200000000000002,0.6000000000000001,G1,0.09029426476100598
1.9200000000000002,0.6000000000000001,G2,0.902444755812089
1.9200000000000002,0.6000000000000001,G3,0.4977717004170056
1.9200000000000002,0.7000000000000001,G1,0.0886514646166352
1.9200000000000002,0.7000000000000001,G2,0.8862870755692562
1.9200000000000002,0.7000000000000001,G3,0.4885966071436069
1.9200000000000002,0.8,G1,0.08726744296559416
1.9200000000000002,0.8,G2,0.8732884773919125
1.9200000000000002,0.8,G3,0.4809219590118332
1.9200000000000002,0.9,G1,0.08609037099760646
1.9200000000000002,0.9,G2,0.8626699594304269
1.9200000000000002,0.9,G3,0.4744468582622958
1.9200000000000002,1.0,G1,0.08508009316746795
1.9200000000000002,1.0,G2,0.8538785722999727
1.9200000000000002,1.0,G3,0.46893298959727353
1.9200000000000002,1.1,G1,0.08420551121897982
1.9200000000000002,1.1,G2,0.8465037810579578
1.9200000000000002,1.1,G3,0.464201735456034
1.9200000000000002,1.2000000000000002,G1,0.08344469713600872
1.9200000000000002,1.2000000000000002,G2,0.8402510102130506
1.9200000000000002,1.2000000000000002,G3,0.4601137506874327
1.9200000000000002,1.3,G1,0.08277865220636191
1.9200000000000002,1.3,G2,0.8348960802415466
1.9200000000000002,1.3,G3,0.456555842222703
1.9200000000000002,1.4000000000000001,G1,0.08218719874596633
1.9200000000000002,1.4000000000000001,G2,0.8302726628745353
1.9200000000000002,1.4000000000000001,G3,0.45344086385300064
1.9200000000000002,1.5,G1,0.0816643251783712
1.9200000000000002,1.5,G2,0.8262460135014135
1.9200000000000002,1.5,G3,0.4506982478503491
1.9200000000000002,1.6,G1,0.0811976479539231
1.9200000000000002,1.6,G2,0.8227149700840115
1.9200000000000002,1.6,G3,0.4482705739179176
1.9200000000000002,1.7000000000000002,G1,0.08077944212089781
1.9200000000000002,1.7000000000000002,G2,0.8195997683971534
1.9200000000000002,1.7000000000000002,G3,0.4461123416766873
